p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.25058834512232725,0.349,0.153,0,2,BCAS4
3.997191870888739e-302,0.4542551980064591,0.537,0.384,1.3405782096586653e-297,2,AL138963.3
0,1.1214102063270746,0.859,0.183,0,3,CCR7
0,0.9364001859207498,0.929,0.309,0,3,LEF1
0,0.8627060516820362,0.725,0.275,0,3,LINC02446
0,0.8580262546764603,0.724,0.128,0,3,ACTN1
0,0.7704095244559002,0.936,0.393,0,3,SELL
0,0.728180076819231,0.602,0.119,0,3,AIF1
0,0.7253605836215242,0.476,0.052,0,3,LRRN3
0,0.7205757274176976,0.609,0.127,0,3,MAL
0,0.7203516003462749,0.922,0.493,0,3,NOSIP
0,0.6733083242586657,1,0.982,0,3,RPS13
0,0.6721745920569167,0.767,0.287,0,3,LDLRAP1
0,0.6689064720826026,1,0.946,0,3,EEF1B2
0,0.6670847063220708,0.877,0.419,0,3,TCF7
0,0.6629591134337103,0.995,0.815,0,3,LDHB
0,0.6416097249176858,1,0.942,0,3,RPL22
0,0.6389512581255177,0.97,0.588,0,3,LTB
0,0.6365642255556594,1,0.99,0,3,RPL32
0,0.6295214069901196,0.497,0.13,0,3,MYC
0,0.6167729035947564,1,0.99,0,3,RPS8
0,0.5964130548608036,0.701,0.461,0,3,RPS10
0,0.5910916833224213,1,0.991,0,3,RPS3A
0,0.5807690290574483,0.557,0.13,0,3,TRABD2A
0,0.5720462762584693,0.894,0.526,0,3,RGS10
0,0.5653520386092308,0.999,0.964,0,3,RPS5
0,0.561320323698915,1,0.984,0,3,RPS6
0,0.5418774035089347,1,0.973,0,3,RPL5
0,0.5400621204374005,0.449,0.104,0,3,ARMH1
0,0.5323552947696193,1,0.996,0,3,RPS12
0,0.5295079829220892,0.936,0.663,0,3,EIF3E
0,0.52560108093811,1,0.989,0,3,RPS23
0,0.5253940273142148,0.999,0.948,0,3,RPL4
0,0.519416419221769,1,0.969,0,3,RPL9
0,0.5189167506474456,0.477,0.132,0,3,SH3YL1
0,0.5132050919014097,1,0.965,0,3,RPL10A
0,0.4985926800669753,0.885,0.553,0,3,GIMAP7
0,0.4950853079040054,0.766,0.369,0,3,OXNAD1
0,0.48263050017032016,0.995,0.911,0,3,NPM1
0,0.4819061184718638,1,0.996,0,3,RPL13
0,0.48117869837075955,0.869,0.549,0,3,ST13
0,0.478717166160024,0.526,0.202,0,3,PASK
0,0.47717260764039343,0.499,0.181,0,3,PCED1B
0,0.47545572121568735,0.5,0.145,0,3,TMEM204
0,0.4748020561983459,1,0.991,0,3,RPL19
0,0.474599835915936,0.998,0.967,0,3,RPS9
0,0.47170325789569434,1,0.984,0,3,RPL18
0,0.46139287976495424,0.999,0.964,0,3,PABPC1
0,0.4609297687870475,1,0.987,0,3,RPS4X
0,0.45626302285814413,0.999,0.968,0,3,RPS16
0,0.45625955862917555,1,0.974,0,3,RPL35A
0,0.45508402845424945,1,0.976,0,3,RPL12
0,0.45252296222346566,0.605,0.251,0,3,AC243960.1
0,0.4509229699335823,0.715,0.377,0,3,HSPB1
0,0.4504889427653973,1,0.983,0,3,RPL8
0,0.4497422181738884,1,0.986,0,3,RPL18A
0,0.4486430043172396,1,0.989,0,3,RPL34
0,0.44628949440714605,1,0.968,0,3,RPL21
0,0.4445230507831952,1,0.981,0,3,RPS25
0,0.4431792210891854,0.342,0.055,0,3,CD248
0,0.44289903515310947,1,0.992,0,3,RPS26
0,0.43904542574280647,1,0.989,0,3,RPS18
0,0.43420041054759206,1,0.993,0,3,RPL11
0,0.43155582178577934,1,0.993,0,3,RPL30
0,0.43055629158831676,1,0.991,0,3,RPS2
0,0.4281210690058493,0.371,0.071,0,3,TMIGD2
0,0.42723772938101856,1,0.99,0,3,TPT1
0,0.42624162781383046,0.816,0.487,0,3,SELENOH
0,0.4221224673794315,1,0.988,0,3,RPS28
0,0.42123193048748864,0.411,0.096,0,3,SPINT2
0,0.42031733538151705,1,0.991,0,3,RPS14
0,0.4198097142906615,0.426,0.126,0,3,CHMP7
0,0.41783951090871696,1,0.963,0,3,NACA
0,0.4132362785088701,1,0.974,0,3,RACK1
0,0.40863504080091895,1,0.979,0,3,RPL37
0,0.4067246293940494,1,0.998,0,3,RPL10
0,0.3975330951054286,0.417,0.134,0,3,C1orf162
0,0.3962667781946152,1,0.996,0,3,RPLP1
0,0.39509695128689515,1,0.984,0,3,RPLP2
0,0.3944926144043413,0.53,0.206,0,3,RCAN3
0,0.39409803709996516,0.765,0.461,0,3,FLT3LG
0,0.3921641242433651,1,0.978,0,3,RPS21
0,0.38916664276883206,0.804,0.491,0,3,PIK3IP1
0,0.3881651734995668,0.538,0.262,0,3,PIM2
0,0.3860766299942089,1,1,0,3,EEF1A1
0,0.385136222730155,0.681,0.309,0,3,NELL2
0,0.3818830557141037,0.352,0.088,0,3,SUSD3
0,0.3795678475000681,1,0.986,0,3,RPL14
0,0.37789496745631546,1,0.965,0,3,RPL36
0,0.3766784831887249,0.841,0.512,0,3,CD27
0,0.37587618149174906,0.797,0.497,0,3,NDFIP1
0,0.37209768075920824,0.997,0.909,0,3,RPL7
0,0.36485051970616245,0.927,0.704,0,3,EIF3H
0,0.3637370547127277,0.333,0.081,0,3,NT5E
0,0.3626121562035058,0.426,0.149,0,3,TESPA1
0,0.36252193219185447,1,0.994,0,3,RPS27A
0,0.3618296409502131,1,0.954,0,3,RPL24
0,0.3611877796830578,1,0.976,0,3,RPSA
0,0.3607677924887742,0.956,0.756,0,3,CD7
0,0.3606803513543537,0.949,0.814,0,3,RPL17
0,0.3596825569131621,1,0.984,0,3,RPL39
0,0.3579869995858158,0.765,0.452,0,3,TMEM123
0,0.3546969841915084,1,0.972,0,3,RPL29
0,0.3538142410203041,0.276,0.087,0,3,CISH
0,0.35097239820256987,0.544,0.239,0,3,SATB1
0,0.34668506336046273,0.31,0.072,0,3,BEX3
0,0.3465405213654271,0.745,0.467,0,3,FBL
0,0.3464353331381713,0.997,0.909,0,3,RPL31
0,0.3464147776278331,0.498,0.225,0,3,IMPDH2
0,0.3424468817886863,0.363,0.104,0,3,TXK
0,0.34092488824110645,0.743,0.463,0,3,RSL1D1
0,0.3392933919556298,1,0.98,0,3,RPS24
0,0.33817082823344036,0.645,0.366,0,3,ALKBH7
0,0.33665383603014476,0.915,0.709,0,3,EIF3L
0,0.3359020798349315,1,0.994,0,3,RPL28
0,0.3319749483668879,0.999,0.973,0,3,RPL15
0,0.3294851856202854,0.999,0.956,0,3,RPL37A
0,0.3283603418575647,0.715,0.43,0,3,ABRACL
0,0.3236782844385096,0.294,0.069,0,3,EPHX2
0,0.3229572036799433,0.602,0.31,0,3,BANF1
0,0.3215120228955477,0.849,0.609,0,3,UXT
0,0.3208222008101349,0.994,0.911,0,3,COX4I1
0,0.32076957186496646,0.565,0.269,0,3,DGKA
0,0.319362768620016,1,0.984,0,3,RPLP0
0,0.31876752386642826,0.508,0.255,0,3,C6orf48
0,0.3147396804438851,1,0.988,0,3,RPS15
0,0.31454127272016075,0.662,0.386,0,3,C1QBP
0,0.3136546782670705,0.349,0.115,0,3,LINC01550
0,0.30967321396378455,1,0.976,0,3,RPL6
0,0.3050257829527238,0.377,0.154,0,3,GIMAP1
0,0.30084177960891356,0.565,0.286,0,3,ZNF706
0,0.29936239867934744,0.69,0.403,0,3,DENND2D
0,0.2991869818903772,0.876,0.654,0,3,ANP32B
0,0.2990877313161008,0.613,0.345,0,3,APEX1
0,0.2980953577243388,0.763,0.504,0,3,EIF2S3
0,0.2980531889015614,0.541,0.259,0,3,CD55
0,0.2959593632132882,1,0.991,0,3,RPL3
0,0.2958870467685637,0.995,0.927,0,3,RPL27
0,0.29557214836299106,0.332,0.135,0,3,EEF1G
0,0.29425312421347116,0.972,0.824,0,3,UQCRB
0,0.29101947659134186,0.828,0.564,0,3,PRMT2
0,0.2906861456725265,0.994,0.913,0,3,RPL38
0,0.2902837287545692,1,0.991,0,3,RPS15A
0,0.2848548270939024,0.807,0.536,0,3,LBH
0,0.2846221337645721,0.503,0.24,0,3,CRLF3
0,0.28455228190905113,0.964,0.811,0,3,C12orf57
0,0.28299136706714023,1,0.994,0,3,RPS3
0,0.2828964799475717,0.509,0.256,0,3,LSM5
0,0.2827725701677035,0.973,0.84,0,3,LIMD2
0,0.2802762397275139,0.596,0.328,0,3,HSPD1
0,0.2793857716491508,0.565,0.316,0,3,PPA1
0,0.27885270294482045,0.947,0.791,0,3,RPS20
0,0.2769958093146859,0.733,0.457,0,3,NUCB2
0,0.27681200221901014,0.72,0.444,0,3,IL16
0,0.2759879587317824,0.969,0.82,0,3,COMMD6
0,0.2755194998364967,0.985,0.872,0,3,COX7C
0,0.27530170224433137,0.996,0.957,0,3,SARAF
0,0.27326638015338434,0.997,0.924,0,3,BTF3
0,0.2719465664170323,0.616,0.37,0,3,CHCHD10
0,0.27136018241637005,1,0.986,0,3,RPL7A
0,0.26857781226597843,0.635,0.409,0,3,NME2
0,0.26838750643657105,0.996,0.928,0,3,PFDN5
0,0.267104585192132,0.377,0.156,0,3,STMN1
0,0.2634507502136013,0.43,0.198,0,3,THEM4
0,0.26311939074032376,0.333,0.13,0,3,A1BG
0,0.2625698362209794,0.439,0.218,0,3,SNHG7
0,0.2616269741113373,0.794,0.524,0,3,GIMAP4
0,0.26053280526767963,0.882,0.633,0,3,TRAF3IP3
0,0.25649784724460406,0.361,0.151,0,3,APBB1
0,0.2536975063826787,0.321,0.108,0,3,BACH2
0,0.25269744875170114,0.44,0.204,0,3,SIRPG
0,0.25156243356868857,0.344,0.141,0,3,TMEM14C
0,0.25147926975706747,0.503,0.266,0,3,AP1M1
0,0.9623977028147077,0.621,0.212,0,4,RGS1
0,0.911063196463973,0.99,0.621,0,4,NFKBIA
0,0.8659904666218678,1,0.906,0,4,JUN
0,0.8151109228388549,0.998,0.838,0,4,ZFP36
0,0.8137673426796317,0.999,0.763,0,4,FOS
0,0.7861123948349589,0.741,0.323,0,4,PMAIP1
0,0.783300694757306,0.572,0.193,0,4,LMNA
0,0.7570823951691894,0.999,0.839,0,4,DUSP1
0,0.7278858759259017,0.917,0.386,0,4,GZMK
0,0.7016442915181931,0.992,0.735,0,4,DUSP2
0,0.6982288498515437,0.846,0.569,0,4,TUBA4A
0,0.6925682689465025,0.987,0.668,0,4,TNFAIP3
0,0.6704737757352719,0.973,0.747,0,4,CXCR4
0,0.6669784976556026,0.735,0.444,0,4,RGCC
0,0.6605270989859393,0.846,0.449,0,4,CSRNP1
0,0.6555769539072145,0.974,0.755,0,4,CD69
0,0.64567822452883,0.341,0.079,0,4,DUSP4
0,0.6311726353877689,0.988,0.688,0,4,PPP1R15A
0,0.6310896005736166,0.882,0.49,0,4,NR4A2
0,0.6237432098861597,0.995,0.824,0,4,KLF6
0,0.6208581836904821,0.972,0.816,0,4,KLF2
0,0.6169374984699822,0.98,0.865,0,4,CD74
0,0.5983901869915917,0.998,0.97,0,4,ZFP36L2
0,0.5976756282741842,0.973,0.767,0,4,DNAJB1
0,0.559569121659981,0.873,0.57,0,4,YPEL5
0,0.5589453442136978,0.873,0.544,0,4,LYAR
0,0.5501709840399662,0.916,0.622,0,4,BTG2
0,0.5476283830284069,0.76,0.393,0,4,TENT5C
0,0.5472457743732508,0.761,0.461,0,4,MYADM
0,0.5263198972115926,0.974,0.83,0,4,IER2
0,0.5154939897896806,0.994,0.906,0,4,TSC22D3
0,0.513487710692536,1,0.992,0,4,EIF1
0,0.5035338349515381,0.948,0.503,0,4,RPS4Y1
0,0.49967573543312116,0.845,0.582,0,4,GADD45B
0,0.4948339324079667,0.842,0.506,0,4,FOSB
0,0.4934256650583375,0.981,0.811,0,4,SRGN
0,0.49219415147880446,0.462,0.208,0,4,PIM3
0,0.48844912540121976,0.998,0.931,0,4,JUNB
0,0.4813154923035552,0.999,0.962,0,4,FTH1
0,0.4767364841730761,0.68,0.398,0,4,ODC1
0,0.47435231672843514,0.802,0.528,0,4,PIK3R1
0,0.46573787369127917,1,0.986,0,4,H3F3B
0,0.46169033698093953,0.999,0.983,0,4,BTG1
0,0.4608491415372735,0.708,0.443,0,4,DDIT4
0,0.45927630479764214,0.531,0.254,0,4,GPR183
0,0.45150119457398885,0.874,0.645,0,4,COTL1
0,0.450138765728489,0.961,0.811,0,4,SRSF7
0,0.44803626074650804,0.723,0.476,0,4,SELENOK
0,0.44732754430320054,0.461,0.203,0,4,ZC3H12A
0,0.4452464867845145,0.285,0.113,0,4,EGR1
0,0.4325569401009314,0.639,0.359,0,4,IFRD1
0,0.4303338464864346,0.789,0.534,0,4,SBDS
0,0.4127274409439904,0.615,0.317,0,4,SERTAD1
0,0.40828140105985256,0.531,0.301,0,4,JUND
0,0.4029055448315626,0.999,0.969,0,4,UBC
0,0.3983862184804936,0.637,0.387,0,4,HLA-DRB1
0,0.3978611974489885,0.883,0.705,0,4,TUBA1A
0,0.3795681203148942,0.518,0.294,0,4,TUBB4B
0,0.3733952892354959,0.37,0.167,0,4,PLK3
0,0.3707769079672505,0.832,0.638,0,4,MCL1
0,0.37040157871738033,0.627,0.401,0,4,HERPUD1
0,0.36536551653292026,0.364,0.17,0,4,YBX3
0,0.36351770450544096,0.687,0.449,0,4,PTGER4
0,0.36089716244960723,0.305,0.136,0,4,TUBB2A
0,0.356607334304579,0.793,0.644,0,4,MT2A
0,0.3529406675978912,0.468,0.257,0,4,ARL4A
0,0.346993947424753,0.92,0.743,0,4,HSPA5
0,0.3453230131520527,0.35,0.173,0,4,CREM
0,0.34264365673813124,0.305,0.128,0,4,IER5
0,0.3415403560218129,0.435,0.238,0,4,RBM38
0,0.33910364706463125,0.624,0.408,0,4,PTP4A1
0,0.33686387047164557,0.75,0.526,0,4,IDS
0,0.33566353086713596,0.581,0.356,0,4,NFKBIZ
0,0.33551270561816887,0.268,0.125,0,4,HLA-DRA
0,0.335252207176421,0.442,0.251,0,4,ZNF331
0,0.33183680139313,0.377,0.196,0,4,H2AFX
0,0.32975154658552597,0.365,0.205,0,4,CHMP1B
0,0.3269620078004959,0.406,0.206,0,4,PER1
0,0.32646515191951453,0.769,0.587,0,4,SRSF2
0,0.32555527768756665,0.467,0.265,0,4,GABARAPL1
0,0.324433813018536,0.997,0.792,0,4,CCL5
0,0.3228425434121187,0.797,0.624,0,4,SAT1
0,0.3218797709255279,0.695,0.515,0,4,CYCS
0,0.31689666603548106,0.594,0.406,0,4,MAPK1IP1L
0,0.3164162603080214,0.741,0.513,0,4,EML4
0,0.31186904248305775,0.358,0.196,0,4,RGS2
0,0.311826095201732,0.346,0.179,0,4,TUBA1C
0,0.30956093031909715,0.848,0.668,0,4,ANXA1
0,0.30674019343922854,0.65,0.459,0,4,DNAJA1
0,0.3046908428245684,0.453,0.279,0,4,NXT1
0,0.3003889540148531,0.324,0.171,0,4,IFNG
0,0.30035589613938374,0.812,0.624,0,4,SLC2A3
0,0.298631042898293,0.586,0.346,0,4,BHLHE40
0,0.2939381145619943,0.298,0.126,0,4,NR4A3
0,0.29245608785782085,0.448,0.263,0,4,PDE4B
0,0.2919806795993756,0.3,0.142,0,4,DUSP10
0,0.2895628357431774,0.866,0.729,0,4,CD44
0,0.289428532122234,0.329,0.179,0,4,SOCS3
0,0.2862907695338408,0.389,0.182,0,4,DDX3Y
0,0.28530127547536854,0.683,0.455,0,4,AC016831.7
0,0.28414134892623677,0.974,0.917,0,4,PNRC1
0,0.28269962121150694,0.815,0.685,0,4,LDHA
0,0.28204359653064426,0.697,0.505,0,4,CCNH
0,0.27908583850342294,0.888,0.767,0,4,HNRNPA0
0,0.2757357664356035,0.69,0.461,0,4,HLA-DPA1
0,0.2750789374724477,0.317,0.176,0,4,SOCS1
0,0.27494644788255396,0.555,0.385,0,4,BCAS2
0,0.2744838944453323,0.829,0.676,0,4,LEPROTL1
0,0.27270451620845093,0.639,0.489,0,4,RPL22L1
0,0.27061803612543445,0.788,0.631,0,4,EZR
0,0.2682791953346191,0.381,0.216,0,4,MAP3K8
0,0.26744459805783044,0.357,0.196,0,4,RELB
0,0.25844567021929044,0.591,0.428,0,4,HERPUD2
0,0.25831479198886076,0.352,0.206,0,4,JMJD6
0,0.2567202325954861,0.345,0.188,0,4,BTG3
0,0.2535192729441258,0.974,0.93,0,4,VIM
0,0.2529013107453326,0.79,0.632,0,4,ARL4C
6.954657172980631e-307,0.2828353052236953,0.348,0.207,2.332452922674244e-302,4,DNAAF2
8.165266754983155e-293,0.2597568770512092,0.467,0.318,2.7384671642862506e-288,4,ZFAND5
3.19703370484269e-290,0.32388857436773866,0.648,0.5,1.0722211639301414e-285,4,CITED2
3.3872519447520005e-284,0.2837345312184536,0.509,0.357,1.1360165572309259e-279,4,GATA3
0,1.065583413504044,0.833,0.236,0,5,HLA-DQB1
0,0.7355720084075503,0.735,0.4,0,5,GZMK
0,0.6548221049590048,0.984,0.633,0,5,GZMA
0,0.5583112481480612,0.851,0.529,0,5,GIMAP4
0,0.5460126431723014,0.995,0.955,0,5,IL32
0,0.539754430692569,0.735,0.315,0,5,PLEK
0,0.5263413339809063,0.635,0.309,0,5,S100A11
0,0.5177989582573268,1,0.999,0,5,ACTB
0,0.5176616135517771,0.486,0.158,0,5,EOMES
0,0.5152531743473032,0.37,0.098,0,5,XCL2
0,0.5140665278154599,0.861,0.565,0,5,GIMAP7
0,0.5128492765122574,0.743,0.373,0,5,CMC1
0,0.5059661910396778,0.996,0.76,0,5,NKG7
0,0.5025997580324961,0.951,0.715,0,5,CLIC1
0,0.4911571076658474,0.521,0.215,0,5,AC245014.3
0,0.4855807645953901,0.539,0.242,0,5,SIT1
0,0.4845294642169544,0.905,0.643,0,5,SLC9A3R1
0,0.4792689598929303,0.992,0.675,0,5,CST7
0,0.4740624780556435,0.996,0.94,0,5,MYL12A
0,0.47130058086560145,0.776,0.493,0,5,PPP1R18
0,0.46221387308262596,0.755,0.443,0,5,CTSC
0,0.4605996293217234,0.671,0.497,0,5,PTPRCAP
0,0.45980038005491,0.641,0.364,0,5,KLRD1
0,0.45931415160029343,0.574,0.314,0,5,ALOX5AP
0,0.4516556720776387,0.303,0.078,0,5,CD160
0,0.4439971806430345,0.642,0.336,0,5,ANXA2
0,0.443753980620643,0.753,0.417,0,5,KLRG1
0,0.44100753257703645,0.47,0.167,0,5,PTGDR
0,0.43476364613420726,1,0.981,0,5,PFN1
0,0.4344994039810737,0.813,0.503,0,5,HLA-DPB1
0,0.43282343781711063,0.469,0.205,0,5,IGLV2-14
0,0.4139375128295013,0.786,0.532,0,5,HNRNPF
0,0.410956861094368,0.648,0.398,0,5,PTPN6
0,0.41050876251460977,0.995,0.967,0,5,ACTG1
0,0.39954675981435195,0.626,0.352,0,5,DOK2
0,0.39917661844908836,0.866,0.755,0,5,MT-ATP8
0,0.3948910194546187,0.903,0.731,0,5,RARRES3
0,0.39243755969951777,0.554,0.252,0,5,FCRL6
0,0.39004611737578676,0.963,0.866,0,5,CD74
0,0.38575108843945205,0.667,0.397,0,5,ARPC5L
0,0.37856191319102583,0.981,0.882,0,5,CTSW
0,0.37803014873120055,0.953,0.808,0,5,MYL12B
0,0.3731376954993202,0.968,0.859,0,5,OAZ1
0,0.36901221766728565,0.777,0.456,0,5,HLA-DPA1
0,0.36682369547217486,0.886,0.704,0,5,PSMB9
0,0.36682010801350806,0.671,0.442,0,5,RNF167
0,0.3666673281295072,0.982,0.881,0,5,S100A4
0,0.3650639791156163,0.928,0.755,0,5,GZMM
0,0.3640188360701749,0.402,0.159,0,5,FGR
0,0.36264849710584635,0.976,0.893,0,5,TXNIP
0,0.36141651563707977,0.512,0.291,0,5,DYNLL1
0,0.3594683620370187,0.983,0.917,0,5,HCST
0,0.3566721379558014,0.436,0.205,0,5,ABI3
0,0.3565524109848163,0.404,0.183,0,5,GYG1
0,0.3559348597982096,0.655,0.374,0,5,APMAP
0,0.3534623351791545,0.608,0.376,0,5,MAT2B
0,0.3519733657798608,0.491,0.279,0,5,CDK2AP2
0,0.3515455321833292,0.858,0.657,0,5,PPP1CA
0,0.34327064640478766,0.627,0.396,0,5,SASH3
0,0.3391113606610988,0.64,0.415,0,5,DENND2D
0,0.33841949522747283,0.993,0.938,0,5,PPIA
0,0.3371810023595825,0.838,0.637,0,5,CD2
0,0.3369195435122285,0.956,0.826,0,5,EMP3
0,0.3359657879883051,0.748,0.527,0,5,ATP6V0E1
0,0.3352433917852379,0.251,0.078,0,5,KLRF1
0,0.3287732614189922,0.988,0.934,0,5,CORO1A
0,0.3246446458197457,0.342,0.141,0,5,RAB9A
0,0.32434537754139736,0.861,0.697,0,5,CAP1
0,0.32155476963112184,0.711,0.5,0,5,BRK1
0,0.32118591334610613,0.984,0.906,0,5,MYL6
0,0.3186360452179251,0.788,0.586,0,5,GSTP1
0,0.31582454602481036,0.957,0.817,0,5,ITGB2
0,0.3143877347837847,0.639,0.326,0,5,CCL4
0,0.3142925520400892,0.869,0.701,0,5,RAP1B
0,0.3126957736639566,1,0.998,0,5,HLA-C
0,0.31254354491833247,0.833,0.637,0,5,ARL6IP5
0,0.3125399311915207,0.705,0.466,0,5,C12orf75
0,0.31234018283937626,0.475,0.28,0,5,MAD1L1
0,0.3054826062286049,0.614,0.388,0,5,APOBEC3G
0,0.3026858323089505,0.477,0.26,0,5,SH2D1A
0,0.3018079433314993,0.464,0.249,0,5,CDC42EP3
0,0.3013423699408284,0.642,0.438,0,5,SRP9
0,0.3008871010223998,0.416,0.217,0,5,JPT1
0,0.30018542413959565,0.395,0.203,0,5,CASP1
0,0.2997439402734413,0.644,0.403,0,5,SAMD3
0,0.29886620468765546,0.33,0.139,0,5,BATF
0,0.29881964642909165,0.674,0.456,0,5,IL16
0,0.29822808616855934,0.739,0.555,0,5,PSMB8
0,0.29796119376662367,0.618,0.413,0,5,TSC22D4
0,0.29779021798947736,0.766,0.589,0,5,WDR1
0,0.29698194455685967,0.436,0.274,0,5,IFITM3
0,0.29640450441698485,0.403,0.225,0,5,HLA-DRB5
0,0.2947113320962016,1,0.995,0,5,TMSB4X
0,0.2941481575562779,0.788,0.593,0,5,CD53
0,0.2940510019388046,0.662,0.473,0,5,TRAPPC1
0,0.2940469180534513,0.999,0.958,0,5,SH3BGRL3
0,0.29312817117671686,0.378,0.172,0,5,S1PR5
0,0.2898560142924701,0.457,0.266,0,5,RPA2
0,0.289544704116082,0.645,0.463,0,5,TSPO
0,0.28698672898081945,0.98,0.91,0,5,RAC2
0,0.2843468113944988,0.514,0.313,0,5,PSMA5
0,0.2791540978626972,0.995,0.96,0,5,CFL1
0,0.2789096157741213,0.448,0.268,0,5,HMGN4
0,0.2789058736663652,0.628,0.451,0,5,PRELID1
0,0.2779861831393451,0.648,0.458,0,5,GNG5
0,0.27776985281699107,0.583,0.403,0,5,H2AFZ
0,0.27757423790189795,0.503,0.322,0,5,RBX1
0,0.2771364900126764,0.421,0.252,0,5,PYCARD
0,0.2745368922811259,0.623,0.419,0,5,TAP1
0,0.2740949189277382,0.478,0.305,0,5,RGS19
0,0.2716430970449428,1,0.992,0,5,RPS26
0,0.27049366710996414,0.388,0.224,0,5,CKLF
0,0.27002776893612634,0.738,0.454,0,5,GZMH
0,0.26986864476829586,0.964,0.871,0,5,H3F3A
0,0.26944787736323517,0.7,0.531,0,5,ARPC5
0,0.2675213981753295,0.975,0.895,0,5,PCBP1
0,0.26727384865095094,0.688,0.516,0,5,PSMB10
0,0.2660675404826349,0.327,0.149,0,5,PLEKHF1
0,0.2657123570435549,0.525,0.345,0,5,PRDX1
0,0.265203654713286,0.329,0.152,0,5,AC007952.4
0,0.2641380224565095,0.506,0.277,0,5,PYHIN1
0,0.26276274440129715,0.255,0.109,0,5,RHOC
0,0.2626665536058697,0.367,0.199,0,5,AGTRAP
0,0.26174436624362407,0.445,0.271,0,5,CCDC107
0,0.2597120476192156,0.746,0.583,0,5,PARK7
0,0.2587967548732659,0.716,0.552,0,5,UQCR10
0,0.2577964106102786,0.703,0.523,0,5,SHISA5
0,0.257645472981596,0.59,0.422,0,5,CSK
0,0.2575712398461927,0.992,0.934,0,5,SERF2
0,0.25710192661468356,0.483,0.275,0,5,CHST12
0,0.25704094275259365,0.349,0.176,0,5,ILK
0,0.25520917937873855,0.465,0.273,0,5,ZBTB38
0,0.2547229687040218,0.33,0.185,0,5,TPM4
0,0.25392903723356586,0.549,0.369,0,5,HMOX2
0,0.25301859117208725,0.82,0.67,0,5,UBL5
0,0.2527892525399652,0.324,0.135,0,5,CX3CR1
0,0.2527588841713767,0.514,0.306,0,5,STOM
0,0.2524208683861387,0.341,0.182,0,5,GIMAP6
0,0.2514665487041863,0.37,0.207,0,5,MRFAP1L1
0,0.25095068394272996,0.275,0.111,0,5,CD300A
2.134796372159871e-283,0.2789583736002753,0.565,0.42,7.159680072949775e-279,5,ARPC1B
8.796265994215577e-265,0.3021219265558717,0.272,0.154,2.95009168914002e-260,5,C1orf162
6.787739844989534e-115,0.28023137792092156,0.534,0.481,2.27647218921259e-110,5,RPS10
0,0.9983125754521238,0.875,0.39,0,6,GZMK
0,0.914275165667574,0.762,0.371,0,6,CMC1
0,0.8452733114098825,0.973,0.865,0,6,CD74
0,0.7000705649468688,0.891,0.645,0,6,COTL1
0,0.6310204961757586,0.974,0.737,0,6,DUSP2
0,0.6013266507166009,0.675,0.384,0,6,HLA-DRB1
0,0.5666398834311372,0.323,0.121,0,6,HLA-DRA
0,0.5457350767876994,0.998,0.793,0,6,CCL5
0,0.5098747578460903,0.98,0.676,0,6,CST7
0,0.48904455654887413,0.859,0.748,0,6,TRBC2
0,0.4724363226223498,0.95,0.636,0,6,GZMA
0,0.4557815639259799,0.82,0.548,0,6,LYAR
0,0.4385362099306057,0.272,0.08,0,6,CD160
0,0.3997220483610955,0.692,0.462,0,6,HLA-DPA1
0,0.38901767529137343,0.474,0.26,0,6,SH2D1A
0,0.37284400206148016,0.36,0.166,0,6,HNRNPLL
0,0.36122638331910983,0.675,0.46,0,6,FYN
0,0.36105770448040775,0.56,0.332,0,6,CCL4
0,0.3549898866475407,0.385,0.181,0,6,TIGIT
0,0.3420820638065545,0.752,0.578,0,6,CLEC2B
0,0.3397582129383381,0.85,0.735,0,6,RARRES3
0,0.33932267790447157,0.485,0.28,0,6,CYTOR
0,0.33106368625925353,0.882,0.758,0,6,GZMM
0,0.3249778176534557,0.698,0.536,0,6,PIK3R1
0,0.30382869282335667,0.69,0.512,0,6,PPP2R5C
0,0.29582160769384325,0.344,0.168,0,6,EOMES
0,0.2956864268850239,0.924,0.771,0,6,DNAJB1
0,0.29360613249777967,0.696,0.511,0,6,HLA-DPB1
0,0.2912495103163395,0.78,0.644,0,6,WIPF1
0,0.28465881314730357,0.816,0.709,0,6,PSMB9
0,0.28165352654454967,0.999,0.995,0,6,TMSB4X
0,0.2793535899095392,0.515,0.357,0,6,IDH2
0,0.2666181475628475,0.959,0.828,0,6,CD99
0,0.2663491296642078,0.28,0.139,0,6,SLF1
0,0.26090221118822754,0.997,0.981,0,6,PFN1
0,0.25404894150842483,0.927,0.859,0,6,PSME1
0,0.25246206131092075,0.979,0.904,0,6,ATP5F1E
0,0.2500816889210702,0.992,0.76,0,6,NKG7
4.348297283001036e-278,0.2683737360395242,0.364,0.217,1.4583319427728875e-273,6,MAP3K8
5.782783922227284e-267,0.3069476650409736,0.565,0.446,1.9394300718365866e-262,6,CD5
6.24944176384208e-247,0.26852617010720314,0.616,0.505,2.095937778757357e-242,6,LIME1
2.3263405931231325e-242,0.28196312459565787,0.363,0.236,7.802081081216362e-238,6,CLDND1
0,1.237084191532568,0.785,0.391,0,7,PRF1
0,1.2316108122137104,0.994,0.952,0,7,PTPRC
0,1.1143060577386765,0.622,0.251,0,7,HLA-DQB1
0,1.0827500687439282,0.771,0.492,0,7,KIAA1551
